0000	0000
0001	0001
0002	0002
0003	0003
0004	0004
0005	0005
0006	0006
0007	0007
0008	0008
0009	0009
000A	000A
000B	000B
000C	000C
000D	000D
000E	000E
000F	000F
0010	0010
0011	0011
0012	0012
0013	0013
0014	0014
0015	0015
0016	0016
0017	0017
0018	0018
0019	0019
001A	001A
001B	001B
001C	001C
001D	001D
001E	001E
001F	001F
0020	0020
0021	0021
0022	0022
0023	0023
0024	0024
0025	0025
0026	0026
0027	0027
0028	0028
0029	0029
002A	002A
002B	002B
002C	002C
002D	002D
002E	002E
002F	002F
0030	0030
0031	0031
0032	0032
0033	0033
0034	0034
0035	0035
0036	0036
0037	0037
0038	0038
0039	0039
003A	003A
003B	003B
003C	003C
003D	003D
003E	003E
003F	003F
0040	0040
0041	0041
0042	0042
0043	0043
0044	0044
0045	0045
0046	0046
0047	0047
0048	0048
0049	0049
004A	004A
004B	004B
004C	004C
004D	004D
004E	004E
004F	004F
0050	0050
0051	0051
0052	0052
0053	0053
0054	0054
0055	0055
0056	0056
0057	0057
0058	0058
0059	0059
005A	005A
005B	005B
005C	005C
005D	005D
005E	005E
005F	005F
0060	0060
0061	0061
0062	0062
0063	0063
0064	0064
0065	0065
0066	0066
0067	0067
0068	0068
0069	0069
006A	006A
006B	006B
006C	006C
006D	006D
006E	006E
006F	006F
0070	0070
0071	0071
0072	0072
0073	0073
0074	0074
0075	0075
0076	0076
0077	0077
0078	0078
0079	0079
007A	007A
007B	007B
007C	007C
007D	007D
007E	007E
007F	007F
0081	0081
008D	008D
008F	008F
0090	0090
009D	009D
00A0	00A0
00A1	00A1
00A2	00A2
00A3	00A3
00A4	00A4
00A5	00A5
00A6	00A6
00A7	00A7
00A8	00A8
00A9	00A9
00AA	00AA
00AB	00AB
00AC	00AC
00AD	00AD
00AE	00AE
00AF	00AF
00B0	00B0
00B1	00B1
00B2	00B2
00B3	00B3
00B4	00B4
00B5	00B5
00B6	00B6
00B7	00B7
00B8	00B8
00B9	00B9
00BA	00BA
00BB	00BB
00BC	00BC
00BD	00BD
00BE	00BE
00BF	00BF
00C0	00C0
00C1	00C1
00C2	00C2
00C3	00C3
00C4	00C4
00C5	00C5
00C6	00C6
00C7	00C7
00C8	00C8
00C9	00C9
00CA	00CA
00CB	00CB
00CC	00CC
00CD	00CD
00CE	00CE
00CF	00CF
00D0	00D0
00D1	00D1
00D2	00D2
00D3	00D3
